id,full_date,year,year_week,year_day,fiscal_year,fiscal_qtr,month,month_name,week_day,day_name,day_is_weekday
2015-02-22,2015-02-22,2015,8,22,2015,1,2,February,0,Sunday,0
2015-04-19,2015-04-19,2015,16,19,2015,2,4,April,0,Sunday,0
2015-06-01,2015-06-01,2015,22,1,2015,2,6,June,1,Monday,1
2015-08-13,2015-08-13,2015,32,13,2015,3,8,August,4,Thursday,1
2015-11-06,2015-11-06,2015,44,6,2015,4,11,November,5,Friday,1
2015-12-05,2015-12-05,2015,48,5,2015,4,12,December,6,Saturday,0
2016-04-26,2016-04-26,2016,17,26,2016,2,4,April,2,Tuesday,1
2016-05-25,2016-05-25,2016,21,25,2016,2,5,May,3,Wednesday,1
2016-09-13,2016-09-13,2016,37,13,2016,3,9,September,2,Tuesday,1
2016-09-19,2016-09-19,2016,38,19,2016,3,9,September,1,Monday,1
2016-09-26,2016-09-26,2016,39,26,2016,3,9,September,1,Monday,1
2016-11-12,2016-11-12,2016,45,12,2016,4,11,November,6,Saturday,0
2016-12-19,2016-12-19,2016,51,19,2016,4,12,December,1,Monday,1
2016-12-27,2016-12-27,2016,52,27,2016,4,12,December,2,Tuesday,1
2017-01-12,2017-01-12,2017,2,12,2017,1,1,January,4,Thursday,1
2017-04-05,2017-04-05,2017,14,5,2017,2,4,April,3,Wednesday,1
2017-04-28,2017-04-28,2017,17,28,2017,2,4,April,5,Friday,1
2017-06-28,2017-06-28,2017,26,28,2017,2,6,June,3,Wednesday,1
2017-07-04,2017-07-04,2017,27,4,2017,3,7,July,2,Tuesday,1
2017-10-06,2017-10-06,2017,40,6,2017,4,10,October,5,Friday,1
2017-11-04,2017-11-04,2017,44,4,2017,4,11,November,6,Saturday,0
2017-12-21,2017-12-21,2017,51,21,2017,4,12,December,4,Thursday,1
2018-03-28,2018-03-28,2018,12,28,2018,1,3,March,3,Wednesday,1
2018-04-12,2018-04-12,2018,14,12,2018,2,4,April,4,Thursday,1
2018-06-14,2018-06-14,2018,23,14,2018,2,6,June,4,Thursday,1
2018-06-21,2018-06-21,2018,24,21,2018,2,6,June,4,Thursday,1
2018-08-11,2018-08-11,2018,31,11,2018,3,8,August,6,Saturday,0
2018-08-25,2018-08-25,2018,33,25,2018,3,8,August,6,Saturday,0
2018-11-17,2018-11-17,2018,45,17,2018,4,11,November,6,Saturday,0
2018-12-08,2018-12-08,2018,48,8,2018,4,12,December,6,Saturday,0
2018-12-24,2018-12-24,2018,51,24,2018,4,12,December,1,Monday,1
2019-01-03,2019-01-03,2019,0,3,2019,1,1,January,4,Thursday,1
2019-05-28,2019-05-28,2019,21,28,2019,2,5,May,2,Tuesday,1
2019-08-29,2019-08-29,2019,34,29,2019,3,8,August,4,Thursday,1
2020-01-17,2020-01-17,2020,2,17,2020,1,1,January,5,Friday,1
2020-05-30,2020-05-30,2020,21,30,2020,2,5,May,6,Saturday,0
2020-06-11,2020-06-11,2020,23,11,2020,2,6,June,4,Thursday,1
2020-06-27,2020-06-27,2020,25,27,2020,2,6,June,6,Saturday,0
2020-07-16,2020-07-16,2020,28,16,2020,3,7,July,4,Thursday,1
2020-08-16,2020-08-16,2020,33,16,2020,3,8,August,0,Sunday,0
2020-08-30,2020-08-30,2020,35,30,2020,3,8,August,0,Sunday,0
2020-09-29,2020-09-29,2020,39,29,2020,3,9,September,2,Tuesday,1
2020-11-30,2020-11-30,2020,48,30,2020,4,11,November,1,Monday,1
2021-01-05,2021-01-05,2021,1,5,2021,1,1,January,2,Tuesday,1
2021-06-06,2021-06-06,2021,23,6,2021,2,6,June,0,Sunday,0
2021-06-30,2021-06-30,2021,26,30,2021,2,6,June,3,Wednesday,1
2021-07-11,2021-07-11,2021,28,11,2021,3,7,July,0,Sunday,0
2022-05-21,2022-05-21,2022,20,21,2022,2,5,May,6,Saturday,0
2022-06-04,2022-06-04,2022,22,4,2022,2,6,June,6,Saturday,0
2022-06-06,2022-06-06,2022,23,6,2022,2,6,June,1,Monday,1
2022-07-10,2022-07-10,2022,28,10,2022,3,7,July,0,Sunday,0
2022-12-06,2022-12-06,2022,49,6,2022,4,12,December,2,Tuesday,1
2022-12-31,2022-12-31,2022,52,31,2022,4,12,December,6,Saturday,0
2014-01-28,2014-01-28,2014,4,28,2014,1,1,January,2,Tuesday,1
2014-02-14,2014-02-14,2014,6,14,2014,1,2,February,5,Friday,1
2014-03-19,2014-03-19,2014,11,19,2014,1,3,March,3,Wednesday,1
2014-04-08,2014-04-08,2014,14,8,2014,2,4,April,2,Tuesday,1
2014-05-14,2014-05-14,2014,19,14,2014,2,5,May,3,Wednesday,1
2014-10-01,2014-10-01,2014,39,1,2014,4,10,October,3,Wednesday,1
2014-10-09,2014-10-09,2014,40,9,2014,4,10,October,4,Thursday,1
2014-10-13,2014-10-13,2014,41,13,2014,4,10,October,1,Monday,1
2014-10-14,2014-10-14,2014,41,14,2014,4,10,October,2,Tuesday,1
2014-10-23,2014-10-23,2014,42,23,2014,4,10,October,4,Thursday,1
2014-11-03,2014-11-03,2014,44,3,2014,4,11,November,1,Monday,1
2014-11-24,2014-11-24,2014,47,24,2014,4,11,November,1,Monday,1
2015-03-06,2015-03-06,2015,9,6,2015,1,3,March,5,Friday,1
2015-03-19,2015-03-19,2015,11,19,2015,1,3,March,4,Thursday,1
2015-04-01,2015-04-01,2015,13,1,2015,2,4,April,3,Wednesday,1
2015-05-03,2015-05-03,2015,18,3,2015,2,5,May,0,Sunday,0
2015-05-30,2015-05-30,2015,21,30,2015,2,5,May,6,Saturday,0
2015-06-28,2015-06-28,2015,26,28,2015,2,6,June,0,Sunday,0
2015-07-01,2015-07-01,2015,26,1,2015,3,7,July,3,Wednesday,1
2015-11-25,2015-11-25,2015,47,25,2015,4,11,November,3,Wednesday,1
2015-12-29,2015-12-29,2015,52,29,2015,4,12,December,2,Tuesday,1
2016-01-12,2016-01-12,2016,2,12,2016,1,1,January,2,Tuesday,1
2016-02-27,2016-02-27,2016,8,27,2016,1,2,February,6,Saturday,0
2016-04-01,2016-04-01,2016,13,1,2016,2,4,April,5,Friday,1
2016-04-16,2016-04-16,2016,15,16,2016,2,4,April,6,Saturday,0
2016-05-31,2016-05-31,2016,22,31,2016,2,5,May,2,Tuesday,1
2016-06-19,2016-06-19,2016,25,19,2016,2,6,June,0,Sunday,0
2016-07-11,2016-07-11,2016,28,11,2016,3,7,July,1,Monday,1
2016-08-30,2016-08-30,2016,35,30,2016,3,8,August,2,Tuesday,1
2016-10-22,2016-10-22,2016,42,22,2016,4,10,October,6,Saturday,0
2016-10-31,2016-10-31,2016,44,31,2016,4,10,October,1,Monday,1
2017-02-28,2017-02-28,2017,9,28,2017,1,2,February,2,Tuesday,1
2017-04-24,2017-04-24,2017,17,24,2017,2,4,April,1,Monday,1
2017-05-03,2017-05-03,2017,18,3,2017,2,5,May,3,Wednesday,1
2017-06-03,2017-06-03,2017,22,3,2017,2,6,June,6,Saturday,0
2017-06-15,2017-06-15,2017,24,15,2017,2,6,June,4,Thursday,1
2017-06-16,2017-06-16,2017,24,16,2017,2,6,June,5,Friday,1
2017-07-31,2017-07-31,2017,31,31,2017,3,7,July,1,Monday,1
2017-10-12,2017-10-12,2017,41,12,2017,4,10,October,4,Thursday,1
2017-11-13,2017-11-13,2017,46,13,2017,4,11,November,1,Monday,1
2017-11-29,2017-11-29,2017,48,29,2017,4,11,November,3,Wednesday,1
2017-12-20,2017-12-20,2017,51,20,2017,4,12,December,3,Wednesday,1
2017-12-28,2017-12-28,2017,52,28,2017,4,12,December,4,Thursday,1
2018-01-18,2018-01-18,2018,2,18,2018,1,1,January,4,Thursday,1
2018-02-14,2018-02-14,2018,6,14,2018,1,2,February,3,Wednesday,1
2018-02-23,2018-02-23,2018,7,23,2018,1,2,February,5,Friday,1
2018-05-11,2018-05-11,2018,18,11,2018,2,5,May,5,Friday,1
2018-05-13,2018-05-13,2018,19,13,2018,2,5,May,0,Sunday,0
2018-05-21,2018-05-21,2018,20,21,2018,2,5,May,1,Monday,1
2018-09-07,2018-09-07,2018,35,7,2018,3,9,September,5,Friday,1
2019-04-30,2019-04-30,2019,17,30,2019,2,4,April,2,Tuesday,1
2019-07-12,2019-07-12,2019,27,12,2019,3,7,July,5,Friday,1
2019-08-10,2019-08-10,2019,31,10,2019,3,8,August,6,Saturday,0
2019-12-01,2019-12-01,2019,48,1,2019,4,12,December,0,Sunday,0
2019-12-08,2019-12-08,2019,49,8,2019,4,12,December,0,Sunday,0
2019-12-21,2019-12-21,2019,50,21,2019,4,12,December,6,Saturday,0
2020-03-05,2020-03-05,2020,9,5,2020,1,3,March,4,Thursday,1
2020-03-09,2020-03-09,2020,10,9,2020,1,3,March,1,Monday,1
2020-06-15,2020-06-15,2020,24,15,2020,2,6,June,1,Monday,1
2020-06-20,2020-06-20,2020,24,20,2020,2,6,June,6,Saturday,0
2020-10-08,2020-10-08,2020,40,8,2020,4,10,October,4,Thursday,1
2020-11-11,2020-11-11,2020,45,11,2020,4,11,November,3,Wednesday,1
2020-11-17,2020-11-17,2020,46,17,2020,4,11,November,2,Tuesday,1
2021-01-18,2021-01-18,2021,3,18,2021,1,1,January,1,Monday,1
2021-02-14,2021-02-14,2021,7,14,2021,1,2,February,0,Sunday,0
2021-03-05,2021-03-05,2021,9,5,2021,1,3,March,5,Friday,1
2021-07-30,2021-07-30,2021,30,30,2021,3,7,July,5,Friday,1
2021-09-07,2021-09-07,2021,36,7,2021,3,9,September,2,Tuesday,1
2022-01-23,2022-01-23,2022,4,23,2022,1,1,January,0,Sunday,0
2022-02-14,2022-02-14,2022,7,14,2022,1,2,February,1,Monday,1
2022-03-22,2022-03-22,2022,12,22,2022,1,3,March,2,Tuesday,1
2022-04-06,2022-04-06,2022,14,6,2022,2,4,April,3,Wednesday,1
2022-04-22,2022-04-22,2022,16,22,2022,2,4,April,5,Friday,1
2022-06-05,2022-06-05,2022,23,5,2022,2,6,June,0,Sunday,0
2022-06-12,2022-06-12,2022,24,12,2022,2,6,June,0,Sunday,0
2022-07-04,2022-07-04,2022,27,4,2022,3,7,July,1,Monday,1
2022-08-07,2022-08-07,2022,32,7,2022,3,8,August,0,Sunday,0
2022-10-23,2022-10-23,2022,43,23,2022,4,10,October,0,Sunday,0
2022-11-30,2022-11-30,2022,48,30,2022,4,11,November,3,Wednesday,1
2022-12-16,2022-12-16,2022,50,16,2022,4,12,December,5,Friday,1
2014-08-01,2014-08-01,2014,30,1,2014,3,8,August,5,Friday,1
2014-10-15,2014-10-15,2014,41,15,2014,4,10,October,3,Wednesday,1
2014-10-30,2014-10-30,2014,43,30,2014,4,10,October,4,Thursday,1
2014-11-04,2014-11-04,2014,44,4,2014,4,11,November,2,Tuesday,1
2014-11-23,2014-11-23,2014,47,23,2014,4,11,November,0,Sunday,0
2015-03-14,2015-03-14,2015,10,14,2015,1,3,March,6,Saturday,0
2015-04-22,2015-04-22,2015,16,22,2015,2,4,April,3,Wednesday,1
2015-08-09,2015-08-09,2015,32,9,2015,3,8,August,0,Sunday,0
2015-08-20,2015-08-20,2015,33,20,2015,3,8,August,4,Thursday,1
2015-11-24,2015-11-24,2015,47,24,2015,4,11,November,2,Tuesday,1
2015-12-02,2015-12-02,2015,48,2,2015,4,12,December,3,Wednesday,1
2016-03-05,2016-03-05,2016,9,5,2016,1,3,March,6,Saturday,0
2016-03-26,2016-03-26,2016,12,26,2016,1,3,March,6,Saturday,0
2016-04-21,2016-04-21,2016,16,21,2016,2,4,April,4,Thursday,1
2016-07-12,2016-07-12,2016,28,12,2016,3,7,July,2,Tuesday,1
2016-07-27,2016-07-27,2016,30,27,2016,3,7,July,3,Wednesday,1
2016-09-07,2016-09-07,2016,36,7,2016,3,9,September,3,Wednesday,1
2017-01-25,2017-01-25,2017,4,25,2017,1,1,January,3,Wednesday,1
2017-04-01,2017-04-01,2017,13,1,2017,2,4,April,6,Saturday,0
2017-04-04,2017-04-04,2017,14,4,2017,2,4,April,2,Tuesday,1
2017-10-25,2017-10-25,2017,43,25,2017,4,10,October,3,Wednesday,1
2017-11-26,2017-11-26,2017,48,26,2017,4,11,November,0,Sunday,0
2017-12-25,2017-12-25,2017,52,25,2017,4,12,December,1,Monday,1
2018-01-28,2018-01-28,2018,4,28,2018,1,1,January,0,Sunday,0
2018-02-05,2018-02-05,2018,5,5,2018,1,2,February,1,Monday,1
2018-06-30,2018-06-30,2018,25,30,2018,2,6,June,6,Saturday,0
2018-07-09,2018-07-09,2018,27,9,2018,3,7,July,1,Monday,1
2018-07-20,2018-07-20,2018,28,20,2018,3,7,July,5,Friday,1
2018-08-30,2018-08-30,2018,34,30,2018,3,8,August,4,Thursday,1
2018-09-11,2018-09-11,2018,36,11,2018,3,9,September,2,Tuesday,1
2018-10-18,2018-10-18,2018,41,18,2018,4,10,October,4,Thursday,1
2018-12-15,2018-12-15,2018,49,15,2018,4,12,December,6,Saturday,0
2019-07-23,2019-07-23,2019,29,23,2019,3,7,July,2,Tuesday,1
2019-08-06,2019-08-06,2019,31,6,2019,3,8,August,2,Tuesday,1
2019-09-11,2019-09-11,2019,36,11,2019,3,9,September,3,Wednesday,1
2019-11-11,2019-11-11,2019,45,11,2019,4,11,November,1,Monday,1
2019-12-11,2019-12-11,2019,49,11,2019,4,12,December,3,Wednesday,1
2020-02-20,2020-02-20,2020,7,20,2020,1,2,February,4,Thursday,1
2020-03-23,2020-03-23,2020,12,23,2020,1,3,March,1,Monday,1
2020-04-12,2020-04-12,2020,15,12,2020,2,4,April,0,Sunday,0
2020-05-02,2020-05-02,2020,17,2,2020,2,5,May,6,Saturday,0
2020-05-19,2020-05-19,2020,20,19,2020,2,5,May,2,Tuesday,1
2020-07-08,2020-07-08,2020,27,8,2020,3,7,July,3,Wednesday,1
2020-07-27,2020-07-27,2020,30,27,2020,3,7,July,1,Monday,1
2020-09-01,2020-09-01,2020,35,1,2020,3,9,September,2,Tuesday,1
2020-10-14,2020-10-14,2020,41,14,2020,4,10,October,3,Wednesday,1
2020-10-21,2020-10-21,2020,42,21,2020,4,10,October,3,Wednesday,1
2020-10-23,2020-10-23,2020,42,23,2020,4,10,October,5,Friday,1
2021-03-17,2021-03-17,2021,11,17,2021,1,3,March,3,Wednesday,1
2021-05-08,2021-05-08,2021,18,8,2021,2,5,May,6,Saturday,0
2021-06-14,2021-06-14,2021,24,14,2021,2,6,June,1,Monday,1
2021-06-15,2021-06-15,2021,24,15,2021,2,6,June,2,Tuesday,1
2021-07-15,2021-07-15,2021,28,15,2021,3,7,July,4,Thursday,1
2021-10-12,2021-10-12,2021,41,12,2021,4,10,October,2,Tuesday,1
2021-10-25,2021-10-25,2021,43,25,2021,4,10,October,1,Monday,1
2021-11-19,2021-11-19,2021,46,19,2021,4,11,November,5,Friday,1
2021-11-20,2021-11-20,2021,46,20,2021,4,11,November,6,Saturday,0
2021-11-28,2021-11-28,2021,48,28,2021,4,11,November,0,Sunday,0
2021-12-19,2021-12-19,2021,51,19,2021,4,12,December,0,Sunday,0
2022-02-03,2022-02-03,2022,5,3,2022,1,2,February,4,Thursday,1
2022-05-15,2022-05-15,2022,20,15,2022,2,5,May,0,Sunday,0
2022-06-20,2022-06-20,2022,25,20,2022,2,6,June,1,Monday,1
2022-07-01,2022-07-01,2022,26,1,2022,3,7,July,5,Friday,1
2022-07-05,2022-07-05,2022,27,5,2022,3,7,July,2,Tuesday,1
2022-09-24,2022-09-24,2022,38,24,2022,3,9,September,6,Saturday,0
2014-03-08,2014-03-08,2014,9,8,2014,1,3,March,6,Saturday,0
2014-04-10,2014-04-10,2014,14,10,2014,2,4,April,4,Thursday,1
2014-06-06,2014-06-06,2014,22,6,2014,2,6,June,5,Friday,1
2014-06-19,2014-06-19,2014,24,19,2014,2,6,June,4,Thursday,1
2014-07-23,2014-07-23,2014,29,23,2014,3,7,July,3,Wednesday,1
2014-08-11,2014-08-11,2014,32,11,2014,3,8,August,1,Monday,1
2014-11-19,2014-11-19,2014,46,19,2014,4,11,November,3,Wednesday,1
2014-12-13,2014-12-13,2014,49,13,2014,4,12,December,6,Saturday,0
2014-12-23,2014-12-23,2014,51,23,2014,4,12,December,2,Tuesday,1
2015-01-07,2015-01-07,2015,1,7,2015,1,1,January,3,Wednesday,1
2015-01-30,2015-01-30,2015,4,30,2015,1,1,January,5,Friday,1
2015-10-04,2015-10-04,2015,40,4,2015,4,10,October,0,Sunday,0
2015-11-26,2015-11-26,2015,47,26,2015,4,11,November,4,Thursday,1
2016-01-19,2016-01-19,2016,3,19,2016,1,1,January,2,Tuesday,1
2016-01-31,2016-01-31,2016,5,31,2016,1,1,January,0,Sunday,0
2016-02-04,2016-02-04,2016,5,4,2016,1,2,February,4,Thursday,1
2016-02-20,2016-02-20,2016,7,20,2016,1,2,February,6,Saturday,0
2016-06-27,2016-06-27,2016,26,27,2016,2,6,June,1,Monday,1
2016-07-13,2016-07-13,2016,28,13,2016,3,7,July,3,Wednesday,1
2016-08-29,2016-08-29,2016,35,29,2016,3,8,August,1,Monday,1
2016-09-25,2016-09-25,2016,39,25,2016,3,9,September,0,Sunday,0
2016-10-07,2016-10-07,2016,40,7,2016,4,10,October,5,Friday,1
2016-11-03,2016-11-03,2016,44,3,2016,4,11,November,4,Thursday,1
2017-02-13,2017-02-13,2017,7,13,2017,1,2,February,1,Monday,1
2017-06-26,2017-06-26,2017,26,26,2017,2,6,June,1,Monday,1
2017-12-16,2017-12-16,2017,50,16,2017,4,12,December,6,Saturday,0
2017-12-27,2017-12-27,2017,52,27,2017,4,12,December,3,Wednesday,1
2018-06-22,2018-06-22,2018,24,22,2018,2,6,June,5,Friday,1
2018-06-24,2018-06-24,2018,25,24,2018,2,6,June,0,Sunday,0
2018-10-31,2018-10-31,2018,43,31,2018,4,10,October,3,Wednesday,1
2018-11-06,2018-11-06,2018,44,6,2018,4,11,November,2,Tuesday,1
2018-11-14,2018-11-14,2018,45,14,2018,4,11,November,3,Wednesday,1
2018-12-20,2018-12-20,2018,50,20,2018,4,12,December,4,Thursday,1
2018-12-30,2018-12-30,2018,52,30,2018,4,12,December,0,Sunday,0
2019-01-02,2019-01-02,2019,0,2,2019,1,1,January,3,Wednesday,1
2019-01-04,2019-01-04,2019,0,4,2019,1,1,January,5,Friday,1
2019-01-28,2019-01-28,2019,4,28,2019,1,1,January,1,Monday,1
2019-02-17,2019-02-17,2019,7,17,2019,1,2,February,0,Sunday,0
2019-03-26,2019-03-26,2019,12,26,2019,1,3,March,2,Tuesday,1
2019-05-21,2019-05-21,2019,20,21,2019,2,5,May,2,Tuesday,1
2019-06-22,2019-06-22,2019,24,22,2019,2,6,June,6,Saturday,0
2019-08-13,2019-08-13,2019,32,13,2019,3,8,August,2,Tuesday,1
2019-10-07,2019-10-07,2019,40,7,2019,4,10,October,1,Monday,1
2019-10-08,2019-10-08,2019,40,8,2019,4,10,October,2,Tuesday,1
2019-10-25,2019-10-25,2019,42,25,2019,4,10,October,5,Friday,1
2019-11-22,2019-11-22,2019,46,22,2019,4,11,November,5,Friday,1
2019-11-26,2019-11-26,2019,47,26,2019,4,11,November,2,Tuesday,1
2019-12-23,2019-12-23,2019,51,23,2019,4,12,December,1,Monday,1
2019-12-24,2019-12-24,2019,51,24,2019,4,12,December,2,Tuesday,1
2020-02-16,2020-02-16,2020,7,16,2020,1,2,February,0,Sunday,0
2020-03-04,2020-03-04,2020,9,4,2020,1,3,March,3,Wednesday,1
2020-08-20,2020-08-20,2020,33,20,2020,3,8,August,4,Thursday,1
2020-09-17,2020-09-17,2020,37,17,2020,3,9,September,4,Thursday,1
2020-09-23,2020-09-23,2020,38,23,2020,3,9,September,3,Wednesday,1
2020-09-24,2020-09-24,2020,38,24,2020,3,9,September,4,Thursday,1
2020-11-04,2020-11-04,2020,44,4,2020,4,11,November,3,Wednesday,1
2020-11-20,2020-11-20,2020,46,20,2020,4,11,November,5,Friday,1
2020-12-31,2020-12-31,2020,52,31,2020,4,12,December,4,Thursday,1
2021-02-02,2021-02-02,2021,5,2,2021,1,2,February,2,Tuesday,1
2021-02-13,2021-02-13,2021,6,13,2021,1,2,February,6,Saturday,0
2021-02-18,2021-02-18,2021,7,18,2021,1,2,February,4,Thursday,1
2021-03-14,2021-03-14,2021,11,14,2021,1,3,March,0,Sunday,0
2021-05-18,2021-05-18,2021,20,18,2021,2,5,May,2,Tuesday,1
2022-03-04,2022-03-04,2022,9,4,2022,1,3,March,5,Friday,1
2022-04-28,2022-04-28,2022,17,28,2022,2,4,April,4,Thursday,1
2022-05-09,2022-05-09,2022,19,9,2022,2,5,May,1,Monday,1
2022-05-27,2022-05-27,2022,21,27,2022,2,5,May,5,Friday,1
2022-07-31,2022-07-31,2022,31,31,2022,3,7,July,0,Sunday,0
2022-12-05,2022-12-05,2022,49,5,2022,4,12,December,1,Monday,1
2022-12-23,2022-12-23,2022,51,23,2022,4,12,December,5,Friday,1
2014-02-26,2014-02-26,2014,8,26,2014,1,2,February,3,Wednesday,1
2014-03-13,2014-03-13,2014,10,13,2014,1,3,March,4,Thursday,1
2014-04-01,2014-04-01,2014,13,1,2014,2,4,April,2,Tuesday,1
2014-05-05,2014-05-05,2014,18,5,2014,2,5,May,1,Monday,1
2014-06-18,2014-06-18,2014,24,18,2014,2,6,June,3,Wednesday,1
2014-07-16,2014-07-16,2014,28,16,2014,3,7,July,3,Wednesday,1
2014-07-20,2014-07-20,2014,29,20,2014,3,7,July,0,Sunday,0
2014-08-05,2014-08-05,2014,31,5,2014,3,8,August,2,Tuesday,1
2014-09-30,2014-09-30,2014,39,30,2014,3,9,September,2,Tuesday,1
2014-12-27,2014-12-27,2014,51,27,2014,4,12,December,6,Saturday,0
2015-03-13,2015-03-13,2015,10,13,2015,1,3,March,5,Friday,1
2015-05-24,2015-05-24,2015,21,24,2015,2,5,May,0,Sunday,0
2015-05-28,2015-05-28,2015,21,28,2015,2,5,May,4,Thursday,1
2015-06-14,2015-06-14,2015,24,14,2015,2,6,June,0,Sunday,0
2015-06-26,2015-06-26,2015,25,26,2015,2,6,June,5,Friday,1
2015-06-30,2015-06-30,2015,26,30,2015,2,6,June,2,Tuesday,1
2015-10-06,2015-10-06,2015,40,6,2015,4,10,October,2,Tuesday,1
2015-12-24,2015-12-24,2015,51,24,2015,4,12,December,4,Thursday,1
2016-02-22,2016-02-22,2016,8,22,2016,1,2,February,1,Monday,1
2016-03-20,2016-03-20,2016,12,20,2016,1,3,March,0,Sunday,0
2016-05-01,2016-05-01,2016,18,1,2016,2,5,May,0,Sunday,0
2016-09-17,2016-09-17,2016,37,17,2016,3,9,September,6,Saturday,0
2016-10-18,2016-10-18,2016,42,18,2016,4,10,October,2,Tuesday,1
2016-10-20,2016-10-20,2016,42,20,2016,4,10,October,4,Thursday,1
2016-12-11,2016-12-11,2016,50,11,2016,4,12,December,0,Sunday,0
2017-01-06,2017-01-06,2017,1,6,2017,1,1,January,5,Friday,1
2017-01-28,2017-01-28,2017,4,28,2017,1,1,January,6,Saturday,0
2017-02-23,2017-02-23,2017,8,23,2017,1,2,February,4,Thursday,1
2017-03-28,2017-03-28,2017,13,28,2017,1,3,March,2,Tuesday,1
2017-03-30,2017-03-30,2017,13,30,2017,1,3,March,4,Thursday,1
2017-04-12,2017-04-12,2017,15,12,2017,2,4,April,3,Wednesday,1
2017-04-27,2017-04-27,2017,17,27,2017,2,4,April,4,Thursday,1
2017-05-17,2017-05-17,2017,20,17,2017,2,5,May,3,Wednesday,1
2017-05-19,2017-05-19,2017,20,19,2017,2,5,May,5,Friday,1
2017-07-25,2017-07-25,2017,30,25,2017,3,7,July,2,Tuesday,1
2017-08-01,2017-08-01,2017,31,1,2017,3,8,August,2,Tuesday,1
2017-09-11,2017-09-11,2017,37,11,2017,3,9,September,1,Monday,1
2017-11-15,2017-11-15,2017,46,15,2017,4,11,November,3,Wednesday,1
2018-01-24,2018-01-24,2018,3,24,2018,1,1,January,3,Wednesday,1
2018-02-01,2018-02-01,2018,4,1,2018,1,2,February,4,Thursday,1
2018-06-25,2018-06-25,2018,25,25,2018,2,6,June,1,Monday,1
2018-07-08,2018-07-08,2018,27,8,2018,3,7,July,0,Sunday,0
2019-04-07,2019-04-07,2019,14,7,2019,2,4,April,0,Sunday,0
2019-05-24,2019-05-24,2019,20,24,2019,2,5,May,5,Friday,1
2019-06-07,2019-06-07,2019,22,7,2019,2,6,June,5,Friday,1
2019-11-03,2019-11-03,2019,44,3,2019,4,11,November,0,Sunday,0
2019-12-17,2019-12-17,2019,50,17,2019,4,12,December,2,Tuesday,1
2020-01-29,2020-01-29,2020,4,29,2020,1,1,January,3,Wednesday,1
2020-03-26,2020-03-26,2020,12,26,2020,1,3,March,4,Thursday,1
2020-04-09,2020-04-09,2020,14,9,2020,2,4,April,4,Thursday,1
2020-04-25,2020-04-25,2020,16,25,2020,2,4,April,6,Saturday,0
2020-06-22,2020-06-22,2020,25,22,2020,2,6,June,1,Monday,1
2020-07-01,2020-07-01,2020,26,1,2020,3,7,July,3,Wednesday,1
2020-07-05,2020-07-05,2020,27,5,2020,3,7,July,0,Sunday,0
2020-07-22,2020-07-22,2020,29,22,2020,3,7,July,3,Wednesday,1
2020-09-13,2020-09-13,2020,37,13,2020,3,9,September,0,Sunday,0
2020-09-15,2020-09-15,2020,37,15,2020,3,9,September,2,Tuesday,1
2020-10-09,2020-10-09,2020,40,9,2020,4,10,October,5,Friday,1
2021-01-08,2021-01-08,2021,1,8,2021,1,1,January,5,Friday,1
2021-02-08,2021-02-08,2021,6,8,2021,1,2,February,1,Monday,1
2021-02-11,2021-02-11,2021,6,11,2021,1,2,February,4,Thursday,1
2021-04-09,2021-04-09,2021,14,9,2021,2,4,April,5,Friday,1
2021-04-24,2021-04-24,2021,16,24,2021,2,4,April,6,Saturday,0
2021-05-01,2021-05-01,2021,17,1,2021,2,5,May,6,Saturday,0
2021-05-24,2021-05-24,2021,21,24,2021,2,5,May,1,Monday,1
2021-05-25,2021-05-25,2021,21,25,2021,2,5,May,2,Tuesday,1
2021-12-02,2021-12-02,2021,48,2,2021,4,12,December,4,Thursday,1
2022-05-10,2022-05-10,2022,19,10,2022,2,5,May,2,Tuesday,1
2022-06-28,2022-06-28,2022,26,28,2022,2,6,June,2,Tuesday,1
2022-07-30,2022-07-30,2022,30,30,2022,3,7,July,6,Saturday,0
2022-08-09,2022-08-09,2022,32,9,2022,3,8,August,2,Tuesday,1
2022-08-17,2022-08-17,2022,33,17,2022,3,8,August,3,Wednesday,1
2022-10-05,2022-10-05,2022,40,5,2022,4,10,October,3,Wednesday,1
2022-11-16,2022-11-16,2022,46,16,2022,4,11,November,3,Wednesday,1
2022-12-04,2022-12-04,2022,49,4,2022,4,12,December,0,Sunday,0
2022-12-07,2022-12-07,2022,49,7,2022,4,12,December,3,Wednesday,1
2022-12-25,2022-12-25,2022,52,25,2022,4,12,December,0,Sunday,0
2014-02-01,2014-02-01,2014,4,1,2014,1,2,February,6,Saturday,0
2014-04-05,2014-04-05,2014,13,5,2014,2,4,April,6,Saturday,0
2014-04-11,2014-04-11,2014,14,11,2014,2,4,April,5,Friday,1
2014-04-24,2014-04-24,2014,16,24,2014,2,4,April,4,Thursday,1
2014-07-22,2014-07-22,2014,29,22,2014,3,7,July,2,Tuesday,1
2014-08-19,2014-08-19,2014,33,19,2014,3,8,August,2,Tuesday,1
2014-09-06,2014-09-06,2014,35,6,2014,3,9,September,6,Saturday,0
2014-09-21,2014-09-21,2014,38,21,2014,3,9,September,0,Sunday,0
2015-02-09,2015-02-09,2015,6,9,2015,1,2,February,1,Monday,1
2015-05-16,2015-05-16,2015,19,16,2015,2,5,May,6,Saturday,0
2015-06-05,2015-06-05,2015,22,5,2015,2,6,June,5,Friday,1
